,Unnamed: 0,rank,City,Country,Population,Prev,Growth,Area,GDP,Traffic_Index,CO2_Emission_Index,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Temp_Avg,AQI_Avg,O3_Avg,SO2_Avg,PM2.5_Avg,PM10_Avg,CO_Avg,NO2_Avg,NO_Avg,NOX_Avg,C6H6_Avg,NMHC_Avg,GDP_Per_Capita,AQI_Max,AQI_Min,dominant_pollutant
631,631,632,Warri,Nigeria,898927,855941,0.0502,,,307.47,7925.7,28.0,29.0,29.0,29.0,28.0,27.0,26.0,25.0,26.0,26.0,28.0,28.0,27.0,,,,,,,,,,,,2346.8323,,,
632,632,633,Londrina,Brazil,898681,885516,0.0149,,,175.56,5556.94,25.0,25.0,25.0,23.0,20.0,19.0,19.0,21.0,22.0,24.0,24.0,25.0,23.0,,,,,,,,,,,,9638.1461,,,
633,633,634,Leiyang,China,896394,851071,0.0533,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
634,634,635,Malang,Indonesia,896009,886620,0.0106,110.1,,195.5,7119.87,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,29.0,29.0,28.0,28.0,90.58503401360544,19.489795918367346,0.23809523809523808,30.693877551020407,57.204081632653065,435.96598639455783,25.79591836734694,0.0,0.0,0.0,0.0,4374.1938,127.0,57.0,PM2.5
635,635,636,La Plata,Argentina,894159,884054,0.0114,,,169.84,4095.17,24.0,23.0,21.0,17.0,14.0,11.0,10.0,12.0,14.0,17.0,20.0,23.0,17.0,,,,,,,,,,,,11300.1571,,,
636,636,637,Concepcion,Chile,891744,880722,0.0125,,,131.8,3320.59,17.0,17.0,16.0,13.0,12.0,10.0,9.0,10.0,11.0,12.0,14.0,16.0,13.0,,,,,,,,,,,,16320.7947,,,
637,637,638,Hengshui,China,891603,856705,0.0407,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
638,638,639,Linfen,China,891049,858103,0.0384,20.275,,154.61,3442.37,,,,,,,,,,,,,,145.0738255033557,8.241610738255034,8.154362416107382,64.2751677852349,104.14093959731544,1241.2953020134228,29.463087248322147,0.0,0.0,0.0,0.0,10710.3777,184.0,80.0,PM2.5
639,639,640,Xinyu,China,890884,857567,0.0389,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
640,640,641,Sylhet,Bangladesh,890180,851808,0.045,26.5,,258.31,5065.06,19.0,22.0,26.0,27.0,28.0,29.0,29.0,29.0,29.0,28.0,24.0,20.0,26.0,72.53378378378379,9.493243243243244,6.094594594594595,22.945945945945947,36.07432432432432,218.22297297297297,4.087837837837838,1.777027027027027,3.939189189189189,0.0,0.0,2064.1719,176.0,34.0,PM2.5
641,641,642,Dandong,China,890031,877258,0.0146,,,154.61,3442.37,-7.0,-3.0,2.0,9.0,16.0,20.0,23.0,24.0,19.0,12.0,3.0,-5.0,9.0,,,,,,,,,,,,10710.3777,,,
642,642,643,Indianapolis,United States,887232,881808,0.0062,953,140.762,151.34,7301.07,-2.0,0.0,6.0,12.0,18.0,23.0,24.0,24.0,20.0,13.0,6.0,1.0,12.0,58.62162162162162,17.62162162162162,0.4189189189189189,16.41216216216216,46.445945945945944,361.0472972972973,29.094594594594593,0.19594594594594594,0.10135135135135136,0.0,0.0,66678.0263,117.0,34.0,PM2.5
643,643,644,Nampula,Mozambique,887055,848096,0.0459,3.650,,,,26.0,26.0,26.0,25.0,23.0,22.0,21.0,23.0,24.0,26.0,27.0,27.0,25.0,57.42857142857143,14.714285714285714,0.2857142857142857,12.285714285714286,42.57142857142857,270.0,26.857142857142858,0.14285714285714285,0.0,0.0,0.0,506.6062,,,PM2.5
644,644,645,Deyang,China,885818,857306,0.0333,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
645,645,646,Hermosillo,Mexico,883916,867885,0.0185,168.2,,176.1,7044.33,16.0,18.0,21.0,24.0,27.0,32.0,33.0,32.0,31.0,26.0,21.0,16.0,25.0,35.74305555555556,30.70138888888889,0.8402777777777778,7.118055555555555,11.1875,183.69444444444446,6.826388888888889,0.0,0.0,0.0,0.0,9962.5973,45.0,17.0,PM2.5
646,646,647,San Francisco,United States,883255,882402,0.001,121.4,591.945,151.34,7301.07,10.0,12.0,13.0,14.0,15.0,17.0,17.0,18.0,18.0,17.0,13.0,10.0,15.0,60.19310344827586,17.24137931034483,0.6137931034482759,17.52413793103448,45.38620689655173,368.49655172413793,25.193103448275863,4.931034482758621,16.52413793103448,0.0,0.0,66678.0263,106.0,28.0,PM2.5
647,647,648,Trujillo,Peru,877875,864633,0.0153,,,216.44,5656.48,22.0,23.0,23.0,21.0,20.0,19.0,18.0,18.0,18.0,18.0,19.0,20.0,20.0,,,,,,,,,,,,7319.1625,,,
648,648,649,Taiz,Yemen,875941,845154,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.3323,,,
649,649,650,Guntur,India,875474,854488,0.0246,168.4,,205.21,6005.35,25.0,26.0,28.0,31.0,33.0,32.0,31.0,30.0,30.0,29.0,27.0,26.0,29.0,80.2551724137931,20.16551724137931,7.620689655172414,25.55862068965517,48.53103448275862,450.2551724137931,7.241379310344827,1.903448275862069,7.924137931034482,0.896551724137931,0.0,2337.9495,123.0,29.0,PM2.5
650,650,651,Jiangyin,China,874924,843292,0.0375,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
651,651,652,Bhiwandi,India,874032,859435,0.017,,,205.21,6005.35,,,,,,,,,,,,,,,,,,,,,,,,,2337.9495,,,
652,652,653,Lubango,Angola,870935,828248,0.0515,3.147,,,,27.0,27.0,26.0,25.0,23.0,19.0,19.0,22.0,26.0,29.0,28.0,28.0,25.0,67.0,19.75,4.25,20.5,44.0,504.0,8.25,3.5,11.75,0.75,0.0,2841.6075,,,PM2.5
653,653,654,Liaoyang,China,870185,855663,0.017,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
654,654,655,Bahawalpur,Pakistan,869548,844673,0.0294,246,,163.84,5960.32,13.0,16.0,22.0,28.0,34.0,35.0,34.0,33.0,31.0,27.0,21.0,15.0,26.0,166.25850340136054,34.38775510204081,4.98639455782313,88.6938775510204,131.1768707482993,746.4285714285714,9.884353741496598,0.0,0.0,0.0,0.0,1254.4675,197.0,115.0,PM2.5
655,655,656,Changzhi,China,868308,846365,0.0259,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
656,656,657,Tyumen,Russia,866741,843196,0.0279,698.5,,181.39,4341.94,-17.0,-15.0,-5.0,4.0,11.0,17.0,18.0,15.0,10.0,3.0,-6.0,-13.0,2.0,62.534246575342465,27.027397260273972,2.0136986301369864,18.164383561643834,34.102739726027394,152.35616438356163,33.34931506849315,0.0,0.0,0.0,0.0,11427.845,174.0,52.0,PM2.5
657,657,658,Soshanguve,South Africa,866005,853347,0.0148,126.8,,191.55,9718.01,,,,,,,,,,,,,,40.388888888888886,22.444444444444443,2.2847222222222223,9.805555555555555,24.625,906.8194444444445,7.722222222222222,4.965277777777778,8.86111111111111,0.6388888888888888,0.0,6440.942,83.0,13.0,PM2.5
658,658,659,Tuxtla Gutierrez,Mexico,865000,847924,0.0201,500,,176.1,7044.33,23.0,24.0,26.0,28.0,28.0,27.0,26.0,26.0,26.0,25.0,24.0,23.0,25.0,65.02054794520548,31.246575342465754,0.5958904109589042,19.226027397260275,31.075342465753426,220.33561643835617,8.54109589041096,0.2328767123287671,0.3356164383561644,0.02054794520547945,0.0,9962.5973,97.0,29.0,PM2.5
659,659,660,Ashgabat,Turkmenistan,864695,846255,0.0218,917.6,,,,4.0,6.0,11.0,18.0,24.0,29.0,31.0,30.0,24.0,18.0,11.0,6.0,18.0,73.72727272727273,29.181818181818183,0.45454545454545453,22.727272727272727,35.72727272727273,210.8181818181818,10.0,0.0,0.0,0.0,0.0,9326.5297,,,PM2.5
660,660,661,Erbil,Iraq,861158,846374,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996.5007,,,
661,661,662,Baishan,China,859381,821967,0.0455,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
662,662,663,Liling,China,857167,812975,0.0544,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
663,663,664,Tainan,Taiwan,856736,849996,0.0079,,,113.41,3245.35,,,,,,,,,,,,,,,,,,,,,,,,,26564.4408,,,
664,664,665,Puducherry,India,856354,836003,0.0243,19.54,,205.21,6005.35,26.0,26.0,28.0,30.0,32.0,32.0,31.0,30.0,30.0,29.0,27.0,26.0,29.0,95.27777777777777,21.104166666666668,2.7430555555555554,32.423611111111114,71.58333333333333,576.4097222222222,16.875,2.173611111111111,8.715277777777779,1.0138888888888888,0.0,2337.9495,153.0,28.0,PM2.5
665,665,666,Culiacan,Mexico,856072,839054,0.0203,65,,176.1,7044.33,20.0,21.0,22.0,24.0,27.0,30.0,31.0,30.0,30.0,29.0,25.0,21.0,26.0,34.5578231292517,27.020408163265305,0.5170068027210885,7.503401360544218,11.931972789115646,183.6734693877551,5.183673469387755,0.047619047619047616,0.16326530612244897,0.013605442176870748,0.0,9962.5973,64.0,18.0,PM2.5
666,666,667,Changde,China,853497,830010,0.0283,,,154.61,3442.37,5.0,7.0,13.0,18.0,23.0,26.0,29.0,29.0,24.0,19.0,13.0,8.0,18.0,,,,,,,,,,,,10710.3777,,,
667,667,668,Fuxin,China,850647,839189,0.0137,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
668,668,669,Palermo,Italy,850179,851146,-0.0011,,,132.76,4262.63,12.0,12.0,14.0,16.0,20.0,23.0,26.0,27.0,24.0,21.0,17.0,14.0,19.0,,,,,,,,,,,,34628.7455,,,
669,669,670,Shangqiu,China,850165,826598,0.0285,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
670,670,671,Xingtai,China,849674,831175,0.0223,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
671,671,672,Hufuf-Mubarraz,Saudi Arabia,848479,836727,0.014,,,131.58,6872.21,,,,,,,,,,,,,,,,,,,,,,,,,22355.5951,,,
672,672,673,Firozabad,India,845746,821043,0.0301,,,205.21,6005.35,15.0,19.0,25.0,30.0,35.0,34.0,31.0,30.0,30.0,27.0,22.0,17.0,26.0,,,,,,,,,,,,2337.9495,,,
673,673,674,Libreville,Gabon,845100,834204,0.0131,189,,,,27.0,27.0,27.0,27.0,27.0,26.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,35.0,14.166666666666666,0.0,7.833333333333333,11.5,217.83333333333334,6.666666666666667,0.0,0.0,0.0,0.0,7851.8535,,,PM2.5
674,674,675,Huangshi,China,844307,828324,0.0193,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
675,675,676,Saratov,Russia,840883,842680,-0.0021,394,,181.39,4341.94,-8.0,-8.0,-2.0,9.0,16.0,21.0,23.0,21.0,15.0,7.0,-1.0,-6.0,7.0,61.11188811188811,16.32867132867133,1.2587412587412588,17.293706293706293,34.90909090909091,141.56643356643357,23.132867132867133,0.0,0.0,0.0,0.0,11427.845,98.0,36.0,PM2.5
676,676,677,Banghazi,Libya,836031,823974,0.0146,314,,,,,,,,,,,,,,,,,64.375,15.25,1.375,19.0,46.625,141.875,25.75,0.0,0.0,0.0,0.0,7246.356,93.0,44.0,PM2.5
677,677,678,Valencia,Spain,835341,833724,0.0019,134.6,60.274,106.94,3282.98,11.0,12.0,14.0,16.0,19.0,23.0,26.0,26.0,23.0,20.0,15.0,12.0,18.0,62.07142857142857,28.642857142857142,1.0952380952380953,17.714285714285715,21.464285714285715,121.60119047619048,18.261904761904763,1.9523809523809523,7.303571428571429,0.011904761904761904,0.0,32026.3789,84.0,37.0,PM2.5
678,678,679,Luzhou,China,833637,822996,0.0129,12.234,,154.61,3442.37,,,,,,,,,,,,,,153.22448979591837,13.34013605442177,6.0476190476190474,76.52380952380952,107.24489795918367,683.5850340136054,19.86394557823129,0.047619047619047616,0.1564625850340136,0.0,0.0,10710.3777,221.0,52.0,PM2.5
679,679,680,Quebec City,Canada,831776,826109,0.0069,484.1,32.956,139.81,5337.14,-9.0,-8.0,-2.0,7.0,14.0,19.0,21.0,20.0,16.0,9.0,2.0,-5.0,7.0,45.0551724137931,25.675862068965518,1.4896551724137932,11.63448275862069,27.337931034482757,204.84827586206896,17.889655172413793,0.0,0.0,0.0,0.0,48137.4033,152.0,23.0,PM2.5
680,680,681,Yibin,China,831013,814166,0.0207,13.294,,154.61,3442.37,,,,,,,,,,,,,,148.6153846153846,12.405594405594405,4.5174825174825175,73.93706293706293,114.37062937062937,717.2797202797203,21.53846153846154,0.0,0.0,0.0,0.0,10710.3777,220.0,35.0,PM2.5
681,681,682,Bucheon,South Korea,829592,832093,-0.003,,,146.1,2766.2,,,,,,,,,,,,,,,,,,,,,,,,,33999.6818,,,
682,682,683,Ipoh,Malaysia,827719,813553,0.0174,643,,169.71,7772.73,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,97.40268456375838,22.85234899328859,0.6442953020134228,33.369127516778526,53.36241610738255,437.1409395973154,14.46979865771812,0.0,0.0,0.0,0.0,12264.5418,147.0,39.0,PM2.5
683,683,684,Winnipeg,Canada,824771,816593,0.01,464.1,,139.81,5337.14,-14.0,-14.0,-5.0,5.0,12.0,18.0,22.0,21.0,16.0,7.0,-2.0,-12.0,5.0,45.7027027027027,31.62162162162162,1.2567567567567568,10.972972972972974,20.243243243243242,158.06756756756758,9.114864864864865,0.0,0.0,0.0,0.0,48137.4033,121.0,25.0,PM2.5
684,684,685,Bogra,Bangladesh,820297,775034,0.0584,2.899,,258.31,5065.06,18.0,21.0,26.0,28.0,29.0,30.0,30.0,30.0,30.0,28.0,24.0,20.0,26.0,128.2937062937063,29.517482517482517,1.6993006993006994,57.93006993006993,67.6013986013986,409.68531468531467,9.811188811188812,0.0,0.0,0.0,0.0,2064.1719,208.0,30.0,PM2.5
685,685,686,Cabinda,Angola,819452,777697,0.0537,,,,,27.0,27.0,28.0,28.0,27.0,24.0,23.0,23.0,24.0,26.0,27.0,27.0,26.0,,,,,,,,,,,,2841.6075,,,
686,686,687,Umuahia,Nigeria,816983,773822,0.0558,,,307.47,7925.7,29.0,29.0,29.0,28.0,28.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,2346.8323,,,
687,687,688,Xinyang,China,816967,797369,0.0246,,,154.61,3442.37,3.0,5.0,11.0,17.0,22.0,26.0,28.0,27.0,22.0,18.0,11.0,5.0,16.0,,,,,,,,,,,,10710.3777,,,
688,688,689,Xinghua,China,815780,791297,0.0309,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
689,689,690,Newcastle upon Tyne,United Kingdom,813807,809481,0.0053,114,,132.6,4065.52,,,,,,,,,,,,,,32.98717948717949,22.807692307692307,0.46153846153846156,7.32051282051282,16.53205128205128,148.06410256410257,19.641025641025642,8.506410256410257,21.596153846153847,0.0,0.0,42914.5839,58.0,17.0,PM2.5
690,690,691,Yangquan,China,813696,794262,0.0245,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
691,691,692,Thessaloniki,Greece,812964,812166,0.001,19.31,19.8,134.06,4569.95,6.0,7.0,10.0,14.0,19.0,24.0,26.0,26.0,22.0,17.0,11.0,7.0,16.0,97.60759493670886,16.531645569620252,2.1582278481012658,34.27215189873418,58.64556962025316,173.00632911392404,19.99367088607595,0.10759493670886076,0.4177215189873418,5.537974683544304,0.0,22225.9849,161.0,24.0,PM2.5
692,692,693,Yongzhou,China,809415,781940,0.0351,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
693,693,694,Bologna,Italy,808931,805986,0.0037,140.9,40.6,132.76,4262.63,3.0,5.0,10.0,14.0,19.0,23.0,25.0,25.0,20.0,15.0,9.0,4.0,14.0,91.29677419354839,10.320512820512821,0.8910256410256411,31.173076923076923,43.705128205128204,566.2307692307693,43.42307692307692,15.794871794871796,22.076923076923077,1.141025641025641,0.0,34628.7455,142.0,60.0,PM2.5
694,694,695,Orumiyeh,Iran,808149,793044,0.019,,,215.39,7161.07,,,,,,,,,,,,,,,,,,,,,,,,,5829.7217,,,
695,695,696,Xiaogan,China,806258,783483,0.0291,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
696,696,697,Heze,China,804759,795246,0.012,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
697,697,698,Barcelona-Puerto La Cruz,Venezuela,804488,793641,0.0137,244,,152.02,6464.9,25.0,25.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,35.10828025477707,25.866242038216562,0.45222929936305734,7.547770700636943,15.853503184713375,254.70700636942675,13.420382165605096,6.522292993630574,17.37579617834395,0.9426751592356688,0.0,2442.2962,98.0,16.0,O3
698,698,699,Maiduguri,Nigeria,802988,786485,0.021,,,307.47,7925.7,23.0,27.0,30.0,33.0,34.0,34.0,31.0,29.0,30.0,31.0,27.0,23.0,29.0,,,,,,,,,,,,2346.8323,,,
699,699,700,Kuerle,China,801993,761329,0.0534,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
700,700,701,Niigata,Japan,801982,804298,-0.0029,,43.3,134.01,1752.17,3.0,3.0,6.0,11.0,17.0,21.0,25.0,27.0,23.0,17.0,11.0,6.0,14.0,,,,,,,,,,,,43596.8659,,,
701,701,702,Eskisehir,Turkey,801612,783669,0.0229,,,191.94,5939.33,1.0,2.0,6.0,11.0,15.0,19.0,22.0,23.0,18.0,13.0,6.0,2.0,11.0,,,,,,,,,,,,9519.3901,,,
702,702,703,Cherthala,India,801264,764135,0.0486,16.18,,205.21,6005.35,,,,,,,,,,,,,,113.60126582278481,16.873417721518987,5.8354430379746836,43.55696202531646,72.18987341772151,807.3164556962025,18.189873417721518,19.936708860759495,34.664556962025316,0.006329113924050633,0.0,2337.9495,185.0,28.0,PM2.5
703,703,704,Quzhou,China,798191,757655,0.0535,8.846,,154.61,3442.37,,,,,,,,,,,,,,109.23417721518987,26.59493670886076,3.3354430379746836,38.9873417721519,88.29746835443038,576.5696202531645,24.481012658227847,0.17721518987341772,0.23417721518987342,0.0,0.0,10710.3777,151.0,60.0,PM2.5
704,704,705,Zhuji,China,796974,777536,0.025,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
705,705,706,Sorocaba,Brazil,795569,785997,0.0122,450.4,21.313,175.56,5556.94,25.0,25.0,24.0,23.0,20.0,19.0,19.0,20.0,21.0,23.0,23.0,24.0,22.0,58.17610062893082,24.18238993710692,0.5471698113207547,15.830188679245284,33.83018867924528,357.7358490566038,21.79874213836478,0.0,0.0,1.0440251572327044,0.0,9638.1461,81.0,23.0,PM2.5
706,706,707,Haicheng,China,795424,783484,0.0152,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
707,707,708,Enugu,Nigeria,795271,772872,0.029,7.161,,307.47,7925.7,27.0,30.0,31.0,30.0,28.0,26.0,26.0,25.0,25.0,26.0,28.0,27.0,27.0,57.333333333333336,24.666666666666668,0.5,13.333333333333334,20.666666666666668,322.1666666666667,19.0,0.0,0.0,0.5,0.0,2346.8323,,,PM2.5
708,708,709,Nottingham,United Kingdom,794008,787610,0.0081,74.61,,132.6,4065.52,,,,,,,,,,,,,,52.164556962025316,22.79746835443038,0.9493670886075949,13.721518987341772,27.018987341772153,156.55696202531647,26.39240506329114,10.645569620253164,23.99367088607595,0.0,0.0,42914.5839,72.0,27.0,PM2.5
709,709,710,Tianshui,China,790461,765372,0.0328,,,154.61,3442.37,-8.0,-5.0,0.0,6.0,10.0,14.0,16.0,15.0,10.0,6.0,-1.0,-6.0,5.0,,,,,,,,,,,,10710.3777,,,
710,710,711,Huludao,China,790403,775322,0.0195,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
711,711,712,Xalapa,Mexico,787349,775620,0.0151,124.4,,176.1,7044.33,,,,,,,,,,,,,,47.5126582278481,29.620253164556964,1.8670886075949367,12.037974683544304,17.759493670886076,238.5,5.753164556962025,0.056962025316455694,0.16455696202531644,0.0,0.0,9962.5973,69.0,23.0,PM2.5
712,712,713,Bikaner,India,786652,771878,0.0191,,,205.21,6005.35,16.0,20.0,26.0,31.0,35.0,36.0,34.0,32.0,31.0,29.0,24.0,18.0,28.0,,,,,,,,,,,,2337.9495,,,
713,713,714,Frankfurt,Germany,784780,777156,0.0098,248.3,,104.79,2405.51,2.0,3.0,7.0,11.0,15.0,18.0,20.0,20.0,16.0,11.0,6.0,3.0,11.0,51.98726114649681,7.7025316455696204,0.17721518987341772,13.949367088607595,27.10126582278481,288.1645569620253,25.829113924050635,21.658227848101266,32.9873417721519,1.1835443037974684,0.0,49548.2308,91.0,29.0,PM2.5
714,714,715,Huaihua,China,784323,751803,0.0433,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
715,715,716,Nakhon Ratchasima,Thailand,783180,774022,0.0118,37.5,,178.84,7162.56,24.0,28.0,29.0,31.0,30.0,30.0,30.0,29.0,28.0,28.0,27.0,25.0,28.0,99.24050632911393,36.639240506329116,1.2278481012658229,34.848101265822784,63.24050632911393,533.4556962025316,20.930379746835442,0.6708860759493671,1.1139240506329113,0.03164556962025317,0.0,7825.9378,157.0,40.0,PM2.5
716,716,717,Vereeniging,South Africa,779530,774031,0.0071,188.2,,191.55,9718.01,22.0,22.0,21.0,17.0,14.0,11.0,11.0,14.0,18.0,20.0,21.0,22.0,18.0,53.9874213836478,30.660377358490567,2.4465408805031448,14.30188679245283,31.157232704402517,277.12578616352204,24.37735849056604,4.188679245283019,13.79245283018868,0.33962264150943394,0.0,6440.942,134.0,30.0,PM2.5
717,717,718,Liaocheng,China,778562,760885,0.0232,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
718,718,719,Seattle,United States,776555,765115,0.015,217,424.75,151.34,7301.07,6.0,7.0,9.0,11.0,14.0,17.0,20.0,20.0,17.0,12.0,8.0,6.0,12.0,46.25949367088607,17.00632911392405,0.06329113924050633,11.151898734177216,34.70886075949367,361.38607594936707,30.879746835443036,13.360759493670885,29.67721518987342,0.0,0.0,66678.0263,63.0,20.0,PM2.5
719,719,720,Jiaozuo,China,775685,766770,0.0116,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
720,720,721,Bozhou,China,773217,742150,0.0419,8.523,,154.61,3442.37,,,,,,,,,,,,,,108.77987421383648,38.0503144654088,0.9685534591194969,38.339622641509436,81.96855345911949,126.937106918239,10.79245283018868,0.12578616352201258,0.3081761006289308,0.0,0.0,10710.3777,135.0,35.0,PM2.5
721,721,722,Nellore,India,772941,751034,0.0292,149,,205.21,6005.35,26.0,27.0,30.0,32.0,35.0,33.0,32.0,31.0,31.0,30.0,27.0,26.0,30.0,119.16455696202532,24.29113924050633,3.6392405063291138,46.9746835443038,81.84810126582279,510.72151898734177,28.70253164556962,5.493670886075949,14.537974683544304,0.759493670886076,0.0,2337.9495,168.0,72.0,PM2.5
722,722,723,Hamilton,Canada,770976,766688,0.0056,1.138,,139.81,5337.14,-5.0,-5.0,0.0,7.0,13.0,18.0,21.0,20.0,16.0,9.0,4.0,-2.0,8.0,57.42767295597484,18.132075471698112,0.6981132075471698,16.0125786163522,42.691823899371066,415.251572327044,23.031446540880502,6.446540880503145,26.59748427672956,0.006289308176100629,0.0,48137.4033,138.0,27.0,PM2.5
723,723,724,Gebze,Turkey,769633,744674,0.0335,,,191.94,5939.33,,,,,,,,,,,,,,,,,,,,,,,,,9519.3901,,,
724,724,726,Taixing,China,769620,747588,0.0295,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
725,725,725,Cagayan de Oro City,Philippines,769620,753138,0.0219,488.9,,192.88,6379.59,25.0,26.0,26.0,27.0,28.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,27.0,62.880503144654085,28.264150943396228,0.025157232704402517,19.345911949685533,32.56603773584906,137.69811320754718,6.132075471698113,0.10062893081761007,0.8238993710691824,0.0,0.0,3503.4562,98.0,20.0,PM2.5
726,726,727,Krakow,Poland,769307,768731,0.0007,327,22.0,109.92,3009.75,-1.0,0.0,3.0,9.0,14.0,17.0,19.0,19.0,14.0,9.0,4.0,-1.0,9.0,117.5506329113924,5.2025316455696204,2.8797468354430378,44.9746835443038,58.25316455696203,620.5822784810126,22.246835443037973,0.0,62.98101265822785,2.0063291139240507,0.0,17019.1792,164.0,54.0,PM2.5
727,727,728,Kunshan,China,769021,737654,0.0425,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
728,728,729,Shaoguan,China,767557,761249,0.0083,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
729,729,730,Gorakhpur,India,766646,758214,0.0111,226.6,,205.21,6005.35,15.0,19.0,24.0,29.0,31.0,31.0,30.0,30.0,29.0,26.0,22.0,17.0,25.0,146.16352201257862,12.11320754716981,6.80503144654088,63.477987421383645,125.83647798742139,711.6163522012579,13.515723270440251,1.8050314465408805,41.333333333333336,0.11320754716981132,0.0,2337.9495,189.0,81.0,PM2.5
730,730,731,Dasmarinas,Philippines,765742,747208,0.0248,90.1,,192.88,6379.59,,,,,,,,,,,,,,72.89240506329114,38.9746835443038,0.9873417721518988,22.651898734177216,42.58860759493671,194.9240506329114,20.556962025316455,0.0379746835443038,1.1645569620253164,0.0,0.0,3503.4562,138.0,30.0,PM2.5
731,731,732,Amravati,India,764645,752189,0.0166,,,205.21,6005.35,22.0,25.0,29.0,33.0,35.0,32.0,28.0,27.0,28.0,28.0,26.0,23.0,28.0,,,,,,,,,,,,2337.9495,,,
732,732,733,Jincheng,China,763554,733879,0.0404,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
733,733,734,Langfang,China,763320,739632,0.032,,,154.61,3442.37,-3.0,0.0,7.0,14.0,21.0,25.0,27.0,26.0,21.0,14.0,5.0,-1.0,13.0,,,,,,,,,,,,10710.3777,,,
734,734,735,Ansan,South Korea,762698,760764,0.0025,,,146.1,2766.2,2.0,4.0,8.0,13.0,18.0,22.0,25.0,27.0,22.0,17.0,10.0,4.0,15.0,,,,,,,,,,,,33999.6818,,,
735,735,736,Ar-Rayyan,Qatar,759174,737903,0.0288,11.9,,142.05,7691.89,,,,,,,,,,,,,,73.29559748427673,27.138364779874212,1.9748427672955975,21.9937106918239,87.59119496855345,133.45911949685535,6.79874213836478,0.0,0.0,0.0,0.0,69614.7588,113.0,53.0,PM2.5
736,736,737,Sulaimaniya,Iraq,758795,739182,0.0265,,,,,0.0,4.0,8.0,13.0,18.0,23.0,26.0,26.0,22.0,15.0,8.0,2.0,14.0,,,,,,,,,,,,5996.5007,,,
737,737,738,Cuttack,India,751859,742011,0.0133,192.5,,205.21,6005.35,23.0,26.0,30.0,32.0,32.0,31.0,29.0,29.0,29.0,28.0,25.0,23.0,28.0,107.29559748427673,26.540880503144653,5.352201257861635,38.9559748427673,56.18238993710692,382.8050314465409,10.377358490566039,0.0,0.0,0.0,0.0,2337.9495,166.0,43.0,PM2.5
